RTO,MARKET TYPE,DATA ITEM,PRICE,LOCATION,START TIME,END TIME
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-02T00:00:00-00:00,2020-07-02T01:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T11:00:00-00:00,2020-07-01T12:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-01T12:00:00-00:00,2020-07-01T13:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,RU_CLR_PRC,3.34,AS_CAISO_EXP,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T21:00:00-00:00,2020-07-01T22:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,RU_CLR_PRC,2.85,AS_NP26_EXP,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,RU_CLR_PRC,7.7353,AS_CAISO_EXP,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26_EXP,2020-07-02T05:00:00-00:00,2020-07-02T06:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,RU_CLR_PRC,4.44,AS_CAISO_EXP,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,RU_CLR_PRC,9.70494,AS_CAISO_EXP,2020-07-01T12:00:00-00:00,2020-07-01T13:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-01T13:00:00-00:00,2020-07-01T14:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26_EXP,2020-07-01T17:00:00-00:00,2020-07-01T18:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,RU_CLR_PRC,2.73,AS_NP26_EXP,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,RU_CLR_PRC,1.95,AS_NP26_EXP,2020-07-01T23:00:00-00:00,2020-07-02T00:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-02T00:00:00-00:00,2020-07-02T01:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,RU_CLR_PRC,8.42533,AS_NP26_EXP,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,RU_CLR_PRC,2.85,AS_NP26_EXP,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0.7,AS_NP26_EXP,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,RU_CLR_PRC,4.44,AS_CAISO_EXP,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T12:00:00-00:00,2020-07-01T13:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-01T13:00:00-00:00,2020-07-01T14:00:00-00:00
CAISO,DAM,RU_CLR_PRC,3.34,AS_CAISO_EXP,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,RU_CLR_PRC,5.54,AS_CAISO_EXP,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,RU_CLR_PRC,1.9,AS_SP26_EXP,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-02T00:00:00-00:00,2020-07-02T01:00:00-00:00
CAISO,DAM,RU_CLR_PRC,2.85,AS_NP26_EXP,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_NP26,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_CAISO,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,RU_CLR_PRC,6.48989,AS_CAISO_EXP,2020-07-02T05:00:00-00:00,2020-07-02T06:00:00-00:00
CAISO,DAM,RU_CLR_PRC,4.03564,AS_NP26_EXP,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,RU_CLR_PRC,0,AS_SP26_EXP,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,SP_CLR_PRC,8.16494,AS_CAISO_EXP,2020-07-01T12:00:00-00:00,2020-07-01T13:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0.01,AS_NP26_EXP,2020-07-01T13:00:00-00:00,2020-07-01T14:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,SP_CLR_PRC,1.9,AS_SP26_EXP,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T17:00:00-00:00,2020-07-01T18:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0.25,AS_CAISO_EXP,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-01T23:00:00-00:00,2020-07-02T00:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-02T05:00:00-00:00,2020-07-02T06:00:00-00:00
CAISO,DAM,SP_CLR_PRC,4.94989,AS_CAISO_EXP,2020-07-02T05:00:00-00:00,2020-07-02T06:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T23:00:00-00:00,2020-07-02T00:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,SP_CLR_PRC,2.9,AS_CAISO_EXP,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T12:00:00-00:00,2020-07-01T13:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T17:00:00-00:00,2020-07-01T18:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T18:00:00-00:00,2020-07-01T19:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T18:00:00-00:00,2020-07-01T19:00:00-00:00
CAISO,DAM,SP_CLR_PRC,2.8,AS_CAISO_EXP,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-01T21:00:00-00:00,2020-07-01T22:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T21:00:00-00:00,2020-07-01T22:00:00-00:00
CAISO,DAM,SP_CLR_PRC,2.97,AS_CAISO_EXP,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T23:00:00-00:00,2020-07-02T00:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-02T00:00:00-00:00,2020-07-02T01:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-02T05:00:00-00:00,2020-07-02T06:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,SP_CLR_PRC,4,AS_CAISO_EXP,2020-07-01T13:00:00-00:00,2020-07-01T14:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-01T17:00:00-00:00,2020-07-01T18:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-01T23:00:00-00:00,2020-07-02T00:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-02T00:00:00-00:00,2020-07-02T01:00:00-00:00
CAISO,DAM,SP_CLR_PRC,10.9531,AS_CAISO_EXP,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-02T05:00:00-00:00,2020-07-02T06:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,SP_CLR_PRC,2.9,AS_CAISO_EXP,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,SP_CLR_PRC,2.95,AS_CAISO_EXP,2020-07-01T11:00:00-00:00,2020-07-01T12:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T11:00:00-00:00,2020-07-01T12:00:00-00:00
CAISO,DAM,SP_CLR_PRC,1,AS_CAISO_EXP,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T22:00:00-00:00,2020-07-01T23:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-02T00:00:00-00:00,2020-07-02T01:00:00-00:00
CAISO,DAM,SP_CLR_PRC,6.43557,AS_CAISO_EXP,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,SP_CLR_PRC,5.3953,AS_CAISO_EXP,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T11:00:00-00:00,2020-07-01T12:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0.02,AS_NP26_EXP,2020-07-01T11:00:00-00:00,2020-07-01T12:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0.01,AS_NP26_EXP,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T12:00:00-00:00,2020-07-01T13:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T13:00:00-00:00,2020-07-01T14:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-01T13:00:00-00:00,2020-07-01T14:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0.8,AS_CAISO_EXP,2020-07-01T17:00:00-00:00,2020-07-01T18:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-01T21:00:00-00:00,2020-07-01T22:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-02T00:00:00-00:00,2020-07-02T01:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-02T00:00:00-00:00,2020-07-02T01:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-02T03:00:00-00:00,2020-07-02T04:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-02T05:00:00-00:00,2020-07-02T06:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T12:00:00-00:00,2020-07-01T13:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T17:00:00-00:00,2020-07-01T18:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-01T18:00:00-00:00,2020-07-01T19:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-01T18:00:00-00:00,2020-07-01T19:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,SP_CLR_PRC,2.9,AS_CAISO_EXP,2020-07-01T21:00:00-00:00,2020-07-01T22:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T23:00:00-00:00,2020-07-02T00:00:00-00:00
CAISO,DAM,SP_CLR_PRC,2.97,AS_CAISO_EXP,2020-07-02T00:00:00-00:00,2020-07-02T01:00:00-00:00
CAISO,DAM,SP_CLR_PRC,12.31467,AS_CAISO_EXP,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T14:00:00-00:00,2020-07-01T15:00:00-00:00
CAISO,DAM,SP_CLR_PRC,1,AS_CAISO_EXP,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-01T17:00:00-00:00,2020-07-01T18:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0.25,AS_CAISO_EXP,2020-07-01T18:00:00-00:00,2020-07-01T19:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T21:00:00-00:00,2020-07-01T22:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T21:00:00-00:00,2020-07-01T22:00:00-00:00
CAISO,DAM,SP_CLR_PRC,3.75,AS_CAISO_EXP,2020-07-01T23:00:00-00:00,2020-07-02T00:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-02T01:00:00-00:00,2020-07-02T02:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-02T02:00:00-00:00,2020-07-02T03:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-02T04:00:00-00:00,2020-07-02T05:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-02T05:00:00-00:00,2020-07-02T06:00:00-00:00
CAISO,DAM,SP_CLR_PRC,2.46436,AS_CAISO_EXP,2020-07-02T06:00:00-00:00,2020-07-02T07:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0.01,AS_NP26_EXP,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-01T07:00:00-00:00,2020-07-01T08:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,SP_CLR_PRC,2.9,AS_CAISO_EXP,2020-07-01T08:00:00-00:00,2020-07-01T09:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,SP_CLR_PRC,2.9,AS_CAISO_EXP,2020-07-01T09:00:00-00:00,2020-07-01T10:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T10:00:00-00:00,2020-07-01T11:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T11:00:00-00:00,2020-07-01T12:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-01T11:00:00-00:00,2020-07-01T12:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0.02,AS_NP26_EXP,2020-07-01T12:00:00-00:00,2020-07-01T13:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26_EXP,2020-07-01T12:00:00-00:00,2020-07-01T13:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T13:00:00-00:00,2020-07-01T14:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T13:00:00-00:00,2020-07-01T14:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-01T15:00:00-00:00,2020-07-01T16:00:00-00:00
CAISO,DAM,SP_CLR_PRC,1,AS_CAISO_EXP,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-01T16:00:00-00:00,2020-07-01T17:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_CAISO,2020-07-01T18:00:00-00:00,2020-07-01T19:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26_EXP,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T19:00:00-00:00,2020-07-01T20:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_NP26,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,SP_CLR_PRC,0,AS_SP26,2020-07-01T20:00:00-00:00,2020-07-01T21:00:00-00:00
CAISO,DAM,NS_CLR_PRC,0.1,AS_CAISO_EXP,2020-07-02T09:00:00-00:00,2020-07-02T10:00:00-00:00
CAISO,DAM,NS_CLR_PRC,0,AS_NP26_EXP,2020-07-02T11:00:00-00:00,2020-07-02T12:00:00-00:00
CAISO,DAM,NS_CLR_PRC,0,AS_SP26,2020-07-02T14:00:00-00:00,2020-07-02T15:00:00-00:00
CAISO,DAM,NS_CLR_PRC,0.1,AS_CAISO_EXP,2020-07-02T16:00:00-00:00,2020-07-02T17:00:00-00:00
CAISO,DAM,NS_CLR_PRC,0,AS_CAISO,2020-07-02T18:00:00-00:00,2020-07-02T19:00:00-00:00
CAISO,DAM,NS_CLR_PRC,0.1,AS_CAISO_EXP,2020-07-02T18:00:00-00:00,2020-07-02T19:00:00-00:00
CAISO,DAM,NS_CLR_PRC,0,AS_NP26,2020-07-02T18:00:00-00:00,2020-07-02T19:00:00-00:00
CAISO,DAM,NS_CLR_PRC,0,AS_SP26,2020-07-02T18:00:00-00:00,2020-07-02T19:00:00-00:00
